contig_name	Start Coor	Stop Coordinate	ORF_code	Sum of per_base coverage	human_readable_names
contig-100_20	4192.0	5391.0	KEAHIEPK_00324	11221.0	Type II secretion system protein L
contig-100_20	5388.0	5867.0	KEAHIEPK_00325	4191.0	Type II secretion system protein M
contig-100_20	5864.0	6619.0	KEAHIEPK_00326	6415.0	Type II secretion system protein N
contig-100_21	193.0	3627.0	KEAHIEPK_00327	37492.0	hypothetical protein
contig-100_21	3627.0	4562.0	KEAHIEPK_00328	13726.0	hypothetical protein
contig-100_21	4572.0	6776.0	KEAHIEPK_00329	27225.0	hypothetical protein
contig-100_22	36.0	200.0	KEAHIEPK_00330	763.0	hypothetical protein
contig-100_22	203.0	754.0	KEAHIEPK_00331	4797.0	hypothetical protein
contig-100_22	735.0	1118.0	KEAHIEPK_00332	4788.0	hypothetical protein
contig-100_22	1132.0	1281.0	KEAHIEPK_00333	1976.0	hypothetical protein
contig-100_22	1253.0	1435.0	KEAHIEPK_00334	1830.0	hypothetical protein
contig-100_22	1458.0	1706.0	KEAHIEPK_00335	1858.0	hypothetical protein
contig-100_22	1706.0	1921.0	KEAHIEPK_00336	3348.0	hypothetical protein
contig-100_22	1921.0	2253.0	KEAHIEPK_00337	2639.0	hypothetical protein
contig-100_22	2250.0	2654.0	KEAHIEPK_00338	5203.0	hypothetical protein
contig-100_22	2651.0	3451.0	KEAHIEPK_00339	7481.0	Modification methylase HindIII
contig-100_22	3448.0	4389.0	KEAHIEPK_00340	9610.0	Modification methylase MboII
contig-100_22	4411.0	4623.0	KEAHIEPK_00341	1742.0	hypothetical protein
contig-100_22	4724.0	4900.0	KEAHIEPK_00342	1933.0	hypothetical protein
contig-100_22	4897.0	5073.0	KEAHIEPK_00343	2020.0	hypothetical protein
contig-100_22	5073.0	5276.0	KEAHIEPK_00344	1560.0	hypothetical protein
contig-100_22	5276.0	5413.0	KEAHIEPK_00345	964.0	hypothetical protein
contig-100_22	5410.0	5514.0	KEAHIEPK_00346	709.0	hypothetical protein
contig-100_22	5507.0	5740.0	KEAHIEPK_00347	1460.0	hypothetical protein
contig-100_22	5740.0	5961.0	KEAHIEPK_00348	1016.0	hypothetical protein
contig-100_22	5964.0	6191.0	KEAHIEPK_00349	977.0	hypothetical protein
contig-100_22	6395.0	6571.0	KEAHIEPK_00350	1795.0	hypothetical protein
contig-100_23	10.0	1473.0	KEAHIEPK_00351	18120.0	Phosphoethanolamine transferase EptA
contig-100_23	1461.0	1868.0	KEAHIEPK_00352	11748.0	Diacylglycerol kinase
contig-100_23	2085.0	2327.0	KEAHIEPK_00353	1231.0	hypothetical protein
contig-100_23	2611.0	3489.0	KEAHIEPK_00354	13094.0	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
contig-100_23	3533.0	6598.0	KEAHIEPK_00355	46239.0	Cobalt-zinc-cadmium resistance protein CzcA
contig-100_24	88.0	276.0	KEAHIEPK_00356	1571.0	hypothetical protein
contig-100_24	407.0	820.0	KEAHIEPK_00357	5809.0	hypothetical protein
contig-100_24	914.0	1162.0	KEAHIEPK_00358	5637.0	hypothetical protein
contig-100_24	1319.0	2020.0	KEAHIEPK_00359	24337.0	hypothetical protein
contig-100_24	2069.0	2236.0	KEAHIEPK_00360	5907.0	hypothetical protein
contig-100_24	2285.0	2431.0	KEAHIEPK_00361	4358.0	hypothetical protein
contig-100_24	2428.0	2664.0	KEAHIEPK_00362	6320.0	hypothetical protein
contig-100_24	2703.0	3008.0	KEAHIEPK_00363	9350.0	hypothetical protein
contig-100_24	3079.0	3237.0	KEAHIEPK_00364	5029.0	hypothetical protein
contig-100_24	3309.0	3446.0	KEAHIEPK_00365	5943.0	hypothetical protein
contig-100_24	3443.0	3622.0	KEAHIEPK_00366	6844.0	hypothetical protein
contig-100_24	3622.0	3867.0	KEAHIEPK_00367	6405.0	hypothetical protein
contig-100_24	4051.0	4380.0	KEAHIEPK_00368	10339.0	hypothetical protein
contig-100_24	4455.0	4601.0	KEAHIEPK_00369	2202.0	hypothetical protein
contig-100_24	4655.0	4837.0	KEAHIEPK_00370	5292.0	hypothetical protein
contig-100_24	4892.0	5242.0	KEAHIEPK_00371	10318.0	hypothetical protein
contig-100_24	5293.0	5451.0	KEAHIEPK_00372	2864.0	hypothetical protein
contig-100_24	5590.0	5991.0	KEAHIEPK_00373	8307.0	hypothetical protein
contig-100_24	5994.0	6182.0	KEAHIEPK_00374	5990.0	hypothetical protein
contig-100_24	6325.0	6525.0	KEAHIEPK_00375	2364.0	hypothetical protein
contig-100_25	16.0	447.0	KEAHIEPK_00376	5481.0	hypothetical protein
contig-100_25	520.0	876.0	KEAHIEPK_00377	1925.0	hypothetical protein
contig-100_25	905.0	1750.0	KEAHIEPK_00378	8252.0	hypothetical protein
contig-100_25	1753.0	3681.0	KEAHIEPK_00379	21404.0	3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
contig-100_25	3681.0	4439.0	KEAHIEPK_00380	7040.0	hypothetical protein
contig-100_25	4436.0	5230.0	KEAHIEPK_00381	10340.0	hypothetical protein
contig-100_25	5243.0	6466.0	KEAHIEPK_00382	11702.0	hypothetical protein
contig-100_26	473.0	1033.0	KEAHIEPK_00383	5365.0	hypothetical protein
contig-100_26	908.0	1309.0	KEAHIEPK_00384	3572.0	hypothetical protein
contig-100_26	1299.0	2333.0	KEAHIEPK_00385	9821.0	hypothetical protein
contig-100_26	2598.0	3647.0	KEAHIEPK_00386	8130.0	hypothetical protein
contig-100_26	3739.0	5001.0	KEAHIEPK_00387	12174.0	hypothetical protein
contig-100_26	4994.0	6379.0	KEAHIEPK_00388	19407.0	hypothetical protein
contig-100_27	1054.0	2004.0	KEAHIEPK_00389	12892.0	Peptidoglycan hydrolase FlgJ
contig-100_27	2065.0	3177.0	KEAHIEPK_00390	12595.0	Flagellar P-ring protein
contig-100_27	3200.0	3880.0	KEAHIEPK_00391	5254.0	Flagellar L-ring protein
contig-100_27	3892.0	4680.0	KEAHIEPK_00392	8722.0	Flagellar basal-body rod protein FlgG
contig-100_27	4727.0	5602.0	KEAHIEPK_00393	7467.0	Flagellar basal-body rod protein FlgF
contig-100_27	5695.0	6465.0	KEAHIEPK_00394	7289.0	Flagellar hook protein FlgE
contig-100_28	135.0	530.0	KEAHIEPK_00395	2762.0	Plastocyanin
contig-100_28	535.0	693.0	KEAHIEPK_00396	801.0	hypothetical protein
contig-100_28	690.0	845.0	KEAHIEPK_00397	1528.0	hypothetical protein
contig-100_28	908.0	1174.0	KEAHIEPK_00398	2139.0	hypothetical protein
contig-100_28	1174.0	1590.0	KEAHIEPK_00399	3870.0	hypothetical protein
contig-100_28	1593.0	2396.0	KEAHIEPK_00400	5867.0	hypothetical protein
contig-100_28	2396.0	3280.0	KEAHIEPK_00401	6224.0	hypothetical protein
contig-100_28	3282.0	4094.0	KEAHIEPK_00402	7330.0	hypothetical protein
contig-100_28	4143.0	4352.0	KEAHIEPK_00403	1487.0	hypothetical protein
contig-100_28	4359.0	4898.0	KEAHIEPK_00404	5106.0	hypothetical protein
contig-100_28	4882.0	5499.0	KEAHIEPK_00405	5682.0	hypothetical protein
contig-100_28	5496.0	5993.0	KEAHIEPK_00406	3341.0	hypothetical protein
contig-100_28	5984.0	6220.0	KEAHIEPK_00407	2139.0	hypothetical protein
contig-100_29	75.0	1193.0	KEAHIEPK_00408	10228.0	Glutaconyl-CoA decarboxylase subunit beta
contig-100_29	1365.0	2171.0	KEAHIEPK_00409	5985.0	Putrescine export system ATP-binding protein SapF
contig-100_29	2171.0	3166.0	KEAHIEPK_00410	6725.0	Peptide transport system ATP-binding protein SapD
contig-100_29	3168.0	4061.0	KEAHIEPK_00411	6701.0	Putrescine export system permease protein SapC
contig-100_29	4048.0	5079.0	KEAHIEPK_00412	7580.0	Dipeptide transport system permease protein DppB
contig-100_29	5076.0	6116.0	KEAHIEPK_00413	7307.0	Periplasmic dipeptide transport protein
contig-100_30	1442.0	1597.0	KEAHIEPK_00414	1284.0	hypothetical protein
contig-100_30	2112.0	2384.0	KEAHIEPK_00415	2975.0	hypothetical protein
contig-100_30	2368.0	3786.0	KEAHIEPK_00416	12002.0	hypothetical protein
contig-100_30	3789.0	5804.0	KEAHIEPK_00417	15456.0	hypothetical protein
contig-100_30	5797.0	5940.0	KEAHIEPK_00418	775.0	hypothetical protein
contig-100_30	5991.0	6131.0	KEAHIEPK_00419	793.0	hypothetical protein
contig-100_31	182.0	595.0	KEAHIEPK_00420	4991.0	ATP synthase epsilon chain
contig-100_31	655.0	2040.0	KEAHIEPK_00421	16488.0	ATP synthase subunit beta
contig-100_31	2074.0	2934.0	KEAHIEPK_00422	10194.0	ATP synthase gamma chain
contig-100_31	2993.0	4534.0	KEAHIEPK_00423	21218.0	ATP synthase subunit alpha
contig-100_31	4548.0	5081.0	KEAHIEPK_00424	5115.0	ATP synthase subunit delta
contig-100_31	5096.0	5566.0	KEAHIEPK_00425	7031.0	ATP synthase subunit b
contig-100_32	73.0	1539.0	KEAHIEPK_00426	13220.0	Guanine/hypoxanthine permease PbuG
contig-100_32	1610.0	2152.0	KEAHIEPK_00427	3220.0	Adenine phosphoribosyltransferase
contig-100_32	2161.0	2514.0	KEAHIEPK_00428	3633.0	hypothetical protein
contig-100_32	2534.0	2737.0	KEAHIEPK_00429	1238.0	hypothetical protein
contig-100_32	2742.0	3503.0	KEAHIEPK_00430	5353.0	hypothetical protein
contig-100_32	3554.0	4762.0	KEAHIEPK_00431	9605.0	Molybdopterin molybdenumtransferase
contig-100_33	296.0	748.0	KEAHIEPK_00432	3163.0	hypothetical protein
contig-100_33	759.0	1412.0	KEAHIEPK_00433	3857.0	hypothetical protein
contig-100_33	1402.0	1725.0	KEAHIEPK_00434	2384.0	hypothetical protein
contig-100_33	1772.0	2128.0	KEAHIEPK_00435	4537.0	hypothetical protein
contig-100_33	2138.0	4486.0	KEAHIEPK_00436	30718.0	Copper-exporting P-type ATPase
contig-100_33	4511.0	4921.0	KEAHIEPK_00437	3760.0	Mercuric resistance operon regulatory protein
contig-100_33	5040.0	5489.0	KEAHIEPK_00438	2509.0	Carbamoyl dehydratase HypE
contig-100_34	83.0	652.0	KEAHIEPK_00439	2837.0	hypothetical protein
contig-100_34	624.0	1067.0	KEAHIEPK_00440	2835.0	hypothetical protein
contig-100_34	1074.0	2063.0	KEAHIEPK_00441	11659.0	hypothetical protein
contig-100_34	2060.0	4369.0	KEAHIEPK_00442	27315.0	Ribonucleoside-diphosphate reductase 1 subunit alpha
contig-100_35	13.0	1107.0	KEAHIEPK_00443	14501.0	hypothetical protein
contig-100_35	1107.0	1286.0	KEAHIEPK_00444	989.0	hypothetical protein
contig-100_35	1271.0	2287.0	KEAHIEPK_00445	11641.0	Protein RecA
contig-100_35	2277.0	3653.0	KEAHIEPK_00446	16753.0	Replicative DNA helicase
contig-100_35	3657.0	4067.0	KEAHIEPK_00447	6100.0	hypothetical protein
contig-100_35	4067.0	4261.0	KEAHIEPK_00448	1756.0	hypothetical protein
contig-100_36	75.0	794.0	KEAHIEPK_00449	6398.0	hypothetical protein
contig-100_36	767.0	1123.0	KEAHIEPK_00450	2655.0	hypothetical protein
contig-100_36	1129.0	1956.0	KEAHIEPK_00451	7715.0	hypothetical protein
contig-100_36	2002.0	2190.0	KEAHIEPK_00452	1900.0	hypothetical protein
contig-100_36	2212.0	2508.0	KEAHIEPK_00453	3935.0	hypothetical protein
contig-100_36	2508.0	2636.0	KEAHIEPK_00454	959.0	hypothetical protein
contig-100_36	2638.0	3036.0	KEAHIEPK_00455	2297.0	hypothetical protein
contig-100_36	3048.0	3260.0	KEAHIEPK_00456	2770.0	hypothetical protein
contig-100_36	3257.0	3853.0	KEAHIEPK_00457	6075.0	nicotinate-nucleotide adenylyltransferase
contig-100_36	3843.0	5072.0	KEAHIEPK_00458	8933.0	hypothetical protein
contig-100_36	5072.0	5326.0	KEAHIEPK_00459	2325.0	hypothetical protein
contig-100_37	50.0	1165.0	KEAHIEPK_00460	6359.0	Dipeptidyl aminopeptidase BIII
contig-100_37	1306.0	2553.0	KEAHIEPK_00461	14993.0	Bicyclomycin resistance protein
contig-100_37	2687.0	4165.0	KEAHIEPK_00462	17015.0	Ketol-acid reductoisomerase (NADP(+))
contig-100_38	761.0	1966.0	KEAHIEPK_00463	7762.0	Tyrosine--tRNA ligase
contig-100_38	2122.0	3270.0	KEAHIEPK_00464	7596.0	Anhydro-N-acetylmuramic acid kinase
contig-100_38	3361.0	4515.0	KEAHIEPK_00465	6883.0	Twitching mobility protein
contig-100_38	4649.0	4930.0	KEAHIEPK_00466	1616.0	Twitching mobility protein
contig-100_39	392.0	1000.0	KEAHIEPK_00467	5302.0	Na(+)-translocating NADH-quinone reductase subunit E
contig-100_39	1004.0	1636.0	KEAHIEPK_00468	7476.0	Na(+)-translocating NADH-quinone reductase subunit D
contig-100_39	1647.0	2411.0	KEAHIEPK_00469	6384.0	Na(+)-translocating NADH-quinone reductase subunit C
contig-100_39	2401.0	3603.0	KEAHIEPK_00470	13253.0	Na(+)-translocating NADH-quinone reductase subunit B
contig-100_39	3607.0	5013.0	KEAHIEPK_00471	15952.0	Na(+)-translocating NADH-quinone reductase subunit A
contig-100_40	8.0	142.0	KEAHIEPK_00472	781.0	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
contig-100_40	152.0	1111.0	KEAHIEPK_00473	5753.0	Serine acetyltransferase
contig-100_40	1254.0	1727.0	KEAHIEPK_00474	3676.0	HTH-type transcriptional regulator IscR
contig-100_40	1853.0	3001.0	KEAHIEPK_00475	6709.0	Cysteine desulfurase IscS
contig-100_40	2906.0	3193.0	KEAHIEPK_00476	1482.0	hypothetical protein
contig-100_40	3446.0	4576.0	KEAHIEPK_00477	7609.0	hypothetical protein
contig-100_41	43.0	291.0	KEAHIEPK_00478	977.0	hypothetical protein
contig-100_41	302.0	463.0	KEAHIEPK_00479	1064.0	hypothetical protein
contig-100_41	451.0	2085.0	KEAHIEPK_00480	11806.0	Glutamine-dependent NAD(+) synthetase
contig-100_41	2212.0	3003.0	KEAHIEPK_00481	6789.0	Outer membrane protein assembly factor BamD
contig-100_41	3110.0	4063.0	KEAHIEPK_00482	6384.0	Ribosomal large subunit pseudouridine synthase D
contig-100_41	4103.0	4879.0	KEAHIEPK_00483	5407.0	Polyphenol oxidase
contig-100_42	1271.0	1738.0	KEAHIEPK_00484	5327.0	hypothetical protein
contig-100_42	1791.0	2432.0	KEAHIEPK_00485	4566.0	putative lipoprotein YiaD
contig-100_42	2783.0	3982.0	KEAHIEPK_00486	8690.0	Cyclic di-GMP phosphodiesterase
contig-100_42	4050.0	4388.0	KEAHIEPK_00487	4030.0	DNA base-flipping protein
contig-100_43	682.0	867.0	KEAHIEPK_00488	1139.0	hypothetical protein
contig-100_43	1623.0	3167.0	KEAHIEPK_00489	10028.0	hypothetical protein
contig-100_43	3206.0	4156.0	KEAHIEPK_00490	8429.0	hypothetical protein
contig-100_43	4156.0	4890.0	KEAHIEPK_00491	5668.0	hypothetical protein
contig-100_44	184.0	1689.0	KEAHIEPK_00492	12307.0	Flavin-dependent tryptophan halogenase RebH
contig-100_44	1667.0	3340.0	KEAHIEPK_00493	11836.0	Flavin-dependent tryptophan halogenase RebH
contig-100_44	3484.0	4830.0	KEAHIEPK_00494	12897.0	Vitamin B12 transporter BtuB
contig-100_45	206.0	1636.0	KEAHIEPK_00495	16044.0	hypothetical protein
contig-100_45	1609.0	1893.0	KEAHIEPK_00496	3807.0	hypothetical protein
contig-100_45	2092.0	2676.0	KEAHIEPK_00497	4465.0	hypothetical protein
contig-100_45	2669.0	2869.0	KEAHIEPK_00498	1351.0	hypothetical protein
contig-100_45	2872.0	3252.0	KEAHIEPK_00499	3560.0	Single-stranded DNA-binding protein
contig-100_45	3566.0	4642.0	KEAHIEPK_00500	8419.0	Tyrosine recombinase XerC
contig-100_46	405.0	2072.0	KEAHIEPK_00501	22638.0	hypothetical protein
contig-100_46	2109.0	2705.0	KEAHIEPK_00502	6624.0	hypothetical protein
contig-100_46	2743.0	4647.0	KEAHIEPK_00503	24575.0	hypothetical protein
contig-100_47	1367.0	1906.0	KEAHIEPK_00504	4234.0	Biotin transporter BioY
contig-100_47	1887.0	3374.0	KEAHIEPK_00505	13756.0	Propionyl-CoA carboxylase beta chain
contig-100_47	3448.0	4104.0	KEAHIEPK_00506	3720.0	Bifunctional ligase/repressor BirA
contig-100_48	179.0	859.0	KEAHIEPK_00507	4381.0	Outer membrane protein W
contig-100_48	984.0	1415.0	KEAHIEPK_00508	5896.0	Group 2 truncated hemoglobin YjbI
contig-100_48	1477.0	2253.0	KEAHIEPK_00509	7390.0	Shikimate dehydrogenase (NADP(+))
contig-100_48	2250.0	2792.0	KEAHIEPK_00510	5268.0	Protein YrdA
contig-100_48	3007.0	4047.0	KEAHIEPK_00511	6004.0	hypothetical protein
contig-100_49	3816.0	4016.0	KEAHIEPK_00512	773.0	hypothetical protein
contig-100_50	56.0	169.0	KEAHIEPK_00513	974.0	hypothetical protein
contig-100_50	262.0	897.0	KEAHIEPK_00514	7302.0	Flavin-dependent thymidylate synthase
contig-100_50	897.0	1160.0	KEAHIEPK_00515	4547.0	hypothetical protein
contig-100_50	1162.0	1914.0	KEAHIEPK_00516	7722.0	PhoH-like protein
contig-100_50	1911.0	2603.0	KEAHIEPK_00517	7991.0	hypothetical protein
contig-100_50	2596.0	2850.0	KEAHIEPK_00518	2040.0	hypothetical protein
contig-100_50	2847.0	3182.0	KEAHIEPK_00519	2510.0	hypothetical protein
contig-100_50	3446.0	4345.0	KEAHIEPK_00520	12290.0	hypothetical protein
contig-100_51	54.0	1469.0	KEAHIEPK_00521	10598.0	hypothetical protein
contig-100_51	1735.0	2277.0	KEAHIEPK_00522	4196.0	LOG family protein YvdD
contig-100_51	2398.0	4179.0	KEAHIEPK_00523	10240.0	hypothetical protein
contig-100_51	4419.0	4607.0	KEAHIEPK_00524	910.0	hypothetical protein
contig-100_52	94.0	774.0	KEAHIEPK_00525	7555.0	hypothetical protein
contig-100_52	814.0	1923.0	KEAHIEPK_00526	6763.0	DNA processing protein DprA
contig-100_52	1925.0	2401.0	KEAHIEPK_00527	4577.0	Protein Smg
contig-100_52	2487.0	3029.0	KEAHIEPK_00528	2239.0	DNA topoisomerase 1
contig-100_52	3075.0	3680.0	KEAHIEPK_00529	5698.0	Threonylcarbamoyl-AMP synthase
contig-100_52	3677.0	4609.0	KEAHIEPK_00530	10631.0	Oxygen-dependent coproporphyrinogen-III oxidase
contig-100_53	42.0	317.0	KEAHIEPK_00531	1607.0	hypothetical protein
contig-100_53	393.0	638.0	KEAHIEPK_00532	1623.0	hypothetical protein
contig-100_53	736.0	1353.0	KEAHIEPK_00533	4555.0	hypothetical protein
contig-100_53	1620.0	3347.0	KEAHIEPK_00534	12802.0	Alkaline phosphatase D
contig-100_53	3477.0	3809.0	KEAHIEPK_00535	1660.0	hypothetical protein
contig-100_53	4182.0	4412.0	KEAHIEPK_00536	1303.0	hypothetical protein
contig-100_54	35.0	2422.0	KEAHIEPK_00537	62012.0	hypothetical protein
contig-100_54	2430.0	3965.0	KEAHIEPK_00538	40971.0	hypothetical protein
contig-100_54	3966.0	4241.0	KEAHIEPK_00539	14848.0	Carbon dioxide concentrating mechanism protein CcmL
contig-100_54	4241.0	4492.0	KEAHIEPK_00540	7776.0	Ethanolamine utilization protein EutN
contig-100_55	51.0	482.0	KEAHIEPK_00541	2288.0	hypothetical protein
contig-100_55	810.0	1520.0	KEAHIEPK_00542	4645.0	hypothetical protein
contig-100_55	1520.0	1957.0	KEAHIEPK_00543	3767.0	hypothetical protein
contig-100_55	2097.0	4241.0	KEAHIEPK_00544	13929.0	C4-dicarboxylate transport sensor protein DctB
contig-100_56	210.0	2654.0	KEAHIEPK_00545	18566.0	putative signaling protein
contig-100_56	2818.0	4014.0	KEAHIEPK_00546	9981.0	2-amino-3-ketobutyrate coenzyme A ligase
contig-100_57	121.0	723.0	KEAHIEPK_00547	3574.0	Shikimate dehydrogenase (NADP(+))
contig-100_57	679.0	1551.0	KEAHIEPK_00548	5690.0	hypothetical protein
contig-100_57	1567.0	3693.0	KEAHIEPK_00549	16964.0	hypothetical protein
contig-100_57	3740.0	4438.0	KEAHIEPK_00550	3358.0	Methylmalonyl-CoA carboxyltransferase 12S subunit
contig-100_58	38.0	2290.0	KEAHIEPK_00551	15083.0	LPS-assembly protein LptD
contig-100_58	2350.0	3633.0	KEAHIEPK_00552	10848.0	Chaperone SurA
contig-100_58	3647.0	4426.0	KEAHIEPK_00553	5917.0	4-hydroxythreonine-4-phosphate dehydrogenase
contig-100_59	32.0	361.0	KEAHIEPK_00554	2433.0	hypothetical protein
contig-100_59	303.0	806.0	KEAHIEPK_00555	7965.0	Lipoprotein signal peptidase
contig-100_59	803.0	3001.0	KEAHIEPK_00556	30409.0	Zinc/cadmium/lead-transporting P-type ATPase
contig-100_59	3091.0	3549.0	KEAHIEPK_00557	5926.0	HTH-type transcriptional regulator ZntR
contig-100_59	3509.0	3751.0	KEAHIEPK_00558	2371.0	hypothetical protein
contig-100_59	3860.0	4435.0	KEAHIEPK_00559	5350.0	Murein DD-endopeptidase MepM
contig-100_60	464.0	1288.0	KEAHIEPK_00560	9213.0	hypothetical protein
contig-100_60	1288.0	2001.0	KEAHIEPK_00561	8101.0	ABC transporter ATP-binding protein NatA
contig-100_60	2038.0	2172.0	KEAHIEPK_00562	676.0	hypothetical protein
contig-100_60	2172.0	3644.0	KEAHIEPK_00563	9886.0	NADH-quinone oxidoreductase subunit N
contig-100_60	3641.0	4390.0	KEAHIEPK_00564	4862.0	NADH-quinone oxidoreductase subunit M
contig-100_61	13.0	171.0	KEAHIEPK_00565	886.0	hypothetical protein
contig-100_61	194.0	1306.0	KEAHIEPK_00566	10406.0	hypothetical protein
contig-100_61	1485.0	1691.0	KEAHIEPK_00567	1425.0	hypothetical protein
contig-100_61	1810.0	3762.0	KEAHIEPK_00568	22061.0	putative ABC transporter ATP-binding protein YheS
contig-100_61	3749.0	4252.0	KEAHIEPK_00569	5572.0	hypothetical protein
contig-100_62	13.0	381.0	KEAHIEPK_00570	4747.0	hypothetical protein
contig-100_62	453.0	2570.0	KEAHIEPK_00571	18917.0	Vitamin B12 transporter BtuB
contig-100_62	2726.0	3508.0	KEAHIEPK_00572	8736.0	hypothetical protein
contig-100_62	3626.0	3802.0	KEAHIEPK_00573	1446.0	hypothetical protein
contig-100_63	258.0	1136.0	KEAHIEPK_00574	8130.0	hypothetical protein
contig-100_63	1148.0	3130.0	KEAHIEPK_00575	17267.0	hypothetical protein
contig-100_63	3256.0	4026.0	KEAHIEPK_00576	6239.0	hypothetical protein
contig-100_64	81.0	200.0	KEAHIEPK_00577	782.0	hypothetical protein
contig-100_64	426.0	1148.0	KEAHIEPK_00578	4474.0	hypothetical protein
contig-100_64	1338.0	1604.0	KEAHIEPK_00579	985.0	30S ribosomal protein S20
contig-100_64	1906.0	3087.0	KEAHIEPK_00580	8165.0	Glutamate 5-kinase
contig-100_64	3291.0	4355.0	KEAHIEPK_00581	5424.0	GTPase Obg
contig-100_65	112.0	672.0	KEAHIEPK_00582	4269.0	Dichloromethane dehalogenase
contig-100_65	672.0	1331.0	KEAHIEPK_00583	5593.0	Disulfide-bond oxidoreductase YfcG
contig-100_65	1321.0	1560.0	KEAHIEPK_00584	1400.0	hypothetical protein
contig-100_65	1622.0	2521.0	KEAHIEPK_00585	8869.0	Homocysteine S-methyltransferase
contig-100_65	2558.0	3730.0	KEAHIEPK_00586	9935.0	N-acetylglucosamine repressor
contig-100_66	991.0	1587.0	KEAHIEPK_00587	3727.0	hypothetical protein
contig-100_66	1668.0	1817.0	KEAHIEPK_00588	1903.0	Methyl-accepting chemotaxis protein McpH
contig-100_66	2085.0	4301.0	KEAHIEPK_00589	14563.0	TVP38/TMEM64 family inner membrane protein YdjZ
			KEAHIEPK_00590		hypothetical protein
contig-100_67	950.0	1588.0	KEAHIEPK_00591	3960.0	hypothetical protein
contig-100_67	1585.0	1827.0	KEAHIEPK_00592	4635.0	hypothetical protein
contig-100_67	2016.0	2993.0	KEAHIEPK_00593	5623.0	Proline iminopeptidase
contig-100_67	2990.0	3427.0	KEAHIEPK_00594	3355.0	D-aminoacyl-tRNA deacylase
contig-100_68	22.0	732.0	KEAHIEPK_00595	5194.0	Acetyl-CoA acetyltransferase
contig-100_68	879.0	1721.0	KEAHIEPK_00596	6060.0	Phosphate import ATP-binding protein PstB
contig-100_68	1803.0	2969.0	KEAHIEPK_00597	6426.0	Phosphate transport system permease protein PstA
contig-100_68	2984.0	4240.0	KEAHIEPK_00598	8087.0	Phosphate transport system permease protein PstC 1
contig-100_69	3.0	701.0	KEAHIEPK_00599	4350.0	putative formate transporter 1
contig-100_69	828.0	2738.0	KEAHIEPK_00600	18169.0	Serine/threonine-protein kinase Pkn1
contig-100_69	2757.0	3206.0	KEAHIEPK_00601	2913.0	Cyanate hydratase
contig-100_69	3320.0	4276.0	KEAHIEPK_00602	6073.0	Elongation factor G 1
contig-100_70	2813.0	3010.0	KEAHIEPK_00603	1720.0	hypothetical protein
